Year,ID,Test Code,County Code,County Name,District Code,District Name,School Code,School Name,DFG,Subgroup,Subgroup Type,Registered To Test,Not Tested,Valid Scores,Mean Scale Score,L1 Percent,L2 Percent,L3 Percent,L4 Percent,L5 Percent
2019,18424,MAT06,80,Charters,6320,Discovery Cs,,District Total,,Total,All Students,*,*,24,740,8.3,12.5,41.7,37.5,0
2019,18447,MAT06,80,Charters,6420,Elysian Cs Of Hoboken,,District Total,,Total,All Students,*,*,32,760,3.1,9.4,21.9,43.8,21.9
2019,18472,MAT06,80,Charters,6430,Englewood On The Palisades Charter School,,District Total,,Total,All Students,*,*,36,747,2.8,16.7,36.1,38.9,5.6
2019,18496,MAT06,80,Charters,6635,Greater Brunswick Cs,,District Total,,Total,All Students,*,*,45,731,6.7,42.2,31.1,15.6,4.4
2019,18518,MAT06,80,Charters,6665,Gray Cs,,District Total,,Total,All Students,*,*,28,755,0,7.1,50,28.6,14.3
2019,18537,MAT06,80,Charters,6720,Hoboken Cs,,District Total,,Total,All Students,*,*,22,758,0,18.2,18.2,45.5,18.2
2019,18560,MAT06,80,Charters,6740,Hope Academy Cs,,District Total,,Total,All Students,*,*,19,737,5.3,36.8,10.5,42.1,5.3
2019,18587,MAT06,80,Charters,6910,Jersey City Comm. Cs,,District Total,,Total,All Students,*,*,67,728,9,34.3,41.8,14.9,0
2019,18614,MAT06,80,Charters,6915,Jersey City Golden Door Charter School,,District Total,,Total,All Students,*,*,39,736,2.6,25.6,56.4,15.4,0
2019,18639,MAT06,80,Charters,7109,Leap Academy University Cs,,District Total,,Total,All Students,*,*,121,722,19.8,41.3,21.5,17.4,0
2019,18665,MAT06,80,Charters,7115,Learning Community Cs,,District Total,,Total,All Students,*,*,65,743,6.2,18.5,33.8,35.4,6.2
2019,18691,MAT06,80,Charters,7210,Marion P. Thomas Cs,,District Total,,Total,All Students,*,*,108,726,19.4,29.6,32.4,15.7,2.8
2019,18712,MAT06,80,Charters,7290,New Horizons Comm. Cs,,District Total,,Total,All Students,*,*,75,716,28,36,22.7,13.3,0
2019,18731,MAT06,80,Charters,7320,North Star Academy Charter School,,District Total,,Total,All Students,*,*,450,755,4.2,10.7,19.1,57.1,8.9
2019,18755,MAT06,80,Charters,7325,Team Academy Charter School,,District Total,,Total,All Students,*,*,336,732,11.3,26.5,33.3,27.1,1.8
2019,18778,MAT06,80,Charters,7500,Pace Cs Of Hamilton,,District Total,,Total,All Students,*,*,40,746,2.5,17.5,37.5,40,2.5
2019,18801,MAT06,80,Charters,7503,Paterson Cs For Sci/Tech,,District Total,,Total,All Students,*,*,96,738,7.3,25,35.4,30.2,2.1
2019,18827,MAT06,80,Charters,7540,Princeton Cs,,District Total,,Total,All Students,*,*,47,781,0,8.5,6.4,36.2,48.9
2019,18851,MAT06,80,Charters,7600,Queen City Academy Cs,,District Total,,Total,All Students,*,*,36,740,2.8,25,33.3,38.9,0
2019,18877,MAT06,80,Charters,7720,The Red Bank Cs,,District Total,,Total,All Students,*,*,20,750,0,5,50,40,5
2019,18900,MAT06,80,Charters,7727,Ridge And Valley Cs,,District Total,,Total,All Students,*,*,15,740,0,40,26.7,26.7,6.7
2019,18920,MAT06,80,Charters,7730,Robert Treat Academy Cs,,District Total,,Total,All Students,*,*,74,766,1.4,4.1,20.3,54.1,20.3
2019,18944,MAT06,80,Charters,7735,Maria L. Varisco-Rogers Cs,,District Total,,Total,All Students,*,*,63,736,4.8,23.8,44.4,23.8,3.2
2019,18968,MAT06,80,Charters,7830,Soaring Heights Cs,,District Total,,Total,All Students,*,*,24,754,0,4.2,33.3,58.3,4.2
2019,18990,MAT06,80,Charters,7850,Sussex County Technology Charter School,,District Total,,Total,All Students,*,*,74,733,5.4,32.4,33.8,28.4,0
2019,19014,MAT06,80,Charters,7890,Teaneck Community Cs,,District Total,,Total,All Students,*,*,36,743,11.1,16.7,25,38.9,8.3
2019,19039,MAT06,80,Charters,7891,College Achieve Greater Asbury Park Charter School,,District Total,,Total,All Students,*,*,38,715,23.7,44.7,21.1,10.5,0
2019,19063,MAT06,80,Charters,7892,College Achieve Paterson Charter School,,District Total,,Total,All Students,*,*,89,722,16.9,38.2,33.7,9,2.2
2019,19085,MAT06,80,Charters,7895,Achievers Early College Prep Charter School,,District Total,,Total,All Students,*,*,70,710,35.7,37.1,18.6,8.6,0
2019,19106,MAT06,80,Charters,8010,Union County Teams Cs,,District Total,,Total,All Students,*,*,42,726,11.9,31,40.5,16.7,0
2019,19128,MAT06,80,Charters,8050,Unity Cs,,District Total,,Total,All Students,*,*,26,746,0,34.6,23.1,30.8,11.5
2019,19148,MAT06,80,Charters,8065,University Heights Cs,,District Total,,Total,All Students,*,*,70,706,41.4,42.9,8.6,7.1,0
2019,19168,MAT06,80,Charters,8140,Village Cs,,District Total,,Total,All Students,*,*,39,735,2.6,38.5,35.9,17.9,5.1
2019,16,MAT07,01,Atlantic,0010,Absecon City,,District Total,,Total,All Students,*,*,94,736,7.4,25.5,33,30.9,3.2
2019,149,MAT07,01,Atlantic,0110,Atlantic City,,District Total,,Total,All Students,*,*,513,728,16,34.3,26.9,18.5,4.3
2019,177,MAT07,01,Atlantic,0570,Brigantine City,,District Total,,Total,All Students,*,*,58,739,1.7,29.3,37.9,24.1,6.9
2019,202,MAT07,01,Atlantic,0590,Buena Regional,,District Total,,Total,All Students,145,11,134,726,23.1,24.6,32.1,19.4,.7
2019,231,MAT07,01,Atlantic,1300,Egg Harbor City,,District Total,,Total,All Students,*,*,44,722,18.2,40.9,25,15.9,0
2019,278,MAT07,01,Atlantic,1310,Egg Harbor Twp,,District Total,,Total,All Students,526,19,507,742,7.9,19.9,31.2,35.1,5.9
2019,303,MAT07,01,Atlantic,1410,Estell Manor City,,District Total,,Total,All Students,*,*,22,749,0,27.3,22.7,40.9,9.1
2019,323,MAT07,01,Atlantic,1540,Folsom Boro,,District Total,,Total,All Students,*,*,41,744,2.4,22,34.1,39,2.4
2019,349,MAT07,01,Atlantic,1690,Galloway Twp,,District Total,,Total,All Students,*,*,370,746,5.1,20.5,30.3,34.9,9.2
2019,379,MAT07,01,Atlantic,1940,Hamilton Twp,,District Total,,Total,All Students,314,21,293,739,8.9,24.2,33.4,26.3,7.2
2019,410,MAT07,01,Atlantic,1960,Hammonton Town,,District Total,,Total,All Students,*,*,334,737,8.7,26.9,35.6,22.5,6.3
2019,441,MAT07,01,Atlantic,2680,Linwood City,,District Total,,Total,All Students,*,*,89,759,4.5,10.1,23.6,37.1,24.7
2019,467,MAT07,01,Atlantic,3020,Margate City,,District Total,,Total,All Students,*,*,37,770,0,10.8,10.8,48.6,29.7
2019,489,MAT07,01,Atlantic,3480,Mullica Twp,,District Total,,Total,All Students,*,*,85,741,8.2,15.3,38.8,35.3,2.4
2019,515,MAT07,01,Atlantic,3720,Northfield City,,District Total,,Total,All Students,*,*,98,750,4.1,13.3,32.7,40.8,9.2
2019,546,MAT07,01,Atlantic,4180,Pleasantville City,,District Total,,Total,All Students,283,13,270,719,17,44.4,28.9,9.3,.4
2019,570,MAT07,01,Atlantic,4240,Port Republic City,,District Total,,Total,All Students,*,*,*,*,*,*,*,*,*
2019,594,MAT07,01,Atlantic,4800,Somers Point City,,District Total,,Total,All Students,*,*,83,738,12,16.9,38.6,31.3,1.2
2019,625,MAT07,01,Atlantic,5350,Ventnor City,,District Total,,Total,All Students,*,*,55,754,5.5,7.3,27.3,50.9,9.1
2019,650,MAT07,01,Atlantic,5760,Weymouth Twp,,District Total,,Total,All Students,*,*,19,755,5.3,15.8,21.1,42.1,15.8
2019,675,MAT07,03,Bergen,0040,Allendale Boro,,District Total,,Total,All Students,*,*,109,780,0,2.8,12.8,44,40.4
2019,699,MAT07,03,Bergen,0080,Alpine Boro,,District Total,,Total,All Students,*,*,10,757,0,0,40,60,0
2019,724,MAT07,03,Bergen,0300,Bergenfield Boro,,District Total,,Total,All Students,*,*,237,737,5.9,23.6,37.6,32.5,.4
2019,757,MAT07,03,Bergen,0440,Bogota Boro,,District Total,,Total,All Students,*,*,80,743,6.3,18.8,35,31.3,8.8
2019,788,MAT07,03,Bergen,0740,Carlstadt Boro,,District Total,,Total,All Students,*,*,55,737,10.9,20,38.2,29.1,1.8
2019,816,MAT07,03,Bergen,0890,Cliffside Park Boro,,District Total,,Total,All Students,*,*,205,749,5.9,19,28.3,34.1,12.7
2019,846,MAT07,03,Bergen,0930,Closter Boro,,District Total,,Total,All Students,*,*,123,774,.8,7.3,13.8,39,39
2019,877,MAT07,03,Bergen,0990,Cresskill Boro,,District Total,,Total,All Students,*,*,101,753,4,3,35.6,50.5,6.9
2019,906,MAT07,03,Bergen,1070,Demarest Boro,,District Total,,Total,All Students,*,*,80,777,2.5,1.3,13.8,47.5,35
2019,950,MAT07,03,Bergen,1130,Dumont Boro,,District Total,,Total,All Students,*,*,195,750,3.1,13.3,31.3,44.6,7.7
2019,981,MAT07,03,Bergen,1230,East Rutherford Boro,,District Total,,Total,All Students,*,*,69,751,5.8,11.6,34.8,33.3,14.5
2019,1012,MAT07,03,Bergen,1345,Elmwood Park,,District Total,,Total,All Students,*,*,186,743,5.4,18.8,37.6,33.3,4.8
2019,1043,MAT07,03,Bergen,1360,Emerson Boro,,District Total,,Total,All Students,*,*,92,754,2.2,13,29.3,41.3,14.1
2019,1074,MAT07,03,Bergen,1370,Englewood City,,District Total,,Total,All Students,*,*,175,732,10.9,27.4,42.3,17.1,2.3
2019,1103,MAT07,03,Bergen,1380,Englewood Cliffs Boro,,District Total,,Total,All Students,*,*,66,770,3,4.5,21.2,36.4,34.8
2019,1150,MAT07,03,Bergen,1450,Fair Lawn Public Schools,,District Total,,Total,All Students,*,*,336,756,3.3,11.6,23.5,49.1,12.5
2019,1182,MAT07,03,Bergen,1470,Fairview Boro,,District Total,,Total,All Students,*,*,148,730,18.9,27,24.3,27.7,2
2019,1213,MAT07,03,Bergen,1550,Fort Lee Boro,,District Total,,Total,All Students,*,*,267,758,3.7,9.4,24.3,44.9,17.6
2019,1244,MAT07,03,Bergen,1580,Franklin Lakes Boro,,District Total,,Total,All Students,*,*,104,749,2.9,11.5,36.5,46.2,2.9
2019,1274,MAT07,03,Bergen,1700,Garfield City,,District Total,,Total,All Students,*,*,353,738,8.2,25.2,33.7,26.9,5.9
2019,1305,MAT07,03,Bergen,1760,Glen Rock Boro,,District Total,,Total,All Students,*,*,183,766,1.1,3.3,20.2,54.1,21.3
2019,1336,MAT07,03,Bergen,1860,Hackensack City,,District Total,,Total,All Students,*,*,332,725,14.2,37,31,17.2,.6
2019,1366,MAT07,03,Bergen,2050,Harrington Park Boro,,District Total,,Total,All Students,*,*,70,767,0,2.9,31.4,37.1,28.6
2019,1395,MAT07,03,Bergen,2080,Hasbrouck Heights Boro,,District Total,,Total,All Students,*,*,162,759,3.1,5.6,37.7,31.5,22.2
2019,1420,MAT07,03,Bergen,2090,Haworth Boro,,District Total,,Total,All Students,*,*,40,757,5,17.5,15,45,17.5
2019,1447,MAT07,03,Bergen,2180,Hillsdale Boro,,District Total,,Total,All Students,*,*,123,755,0,12.2,33.3,41.5,13
2019,1473,MAT07,03,Bergen,2200,Ho Ho Kus Boro,,District Total,,Total,All Students,*,*,66,769,1.5,3,10.6,65.2,19.7
2019,1500,MAT07,03,Bergen,2620,Leonia Boro,,District Total,,Total,All Students,*,*,187,755,4.3,12.8,20.9,46.5,15.5
2019,1532,MAT07,03,Bergen,2710,Little Ferry Boro,,District Total,,Total,All Students,*,*,107,744,4.7,26.2,32.7,21.5,15
2019,1563,MAT07,03,Bergen,2740,Lodi Borough,,District Total,,Total,All Students,*,*,256,759,2,5.9,23.8,56.6,11.7
2019,1620,MAT07,03,Bergen,2860,Lyndhurst Twp,,District Total,,Total,All Students,*,*,199,746,6,17.6,29.6,41.7,5
2019,1650,MAT07,03,Bergen,2900,Mahwah Twp,,District Total,,Total,All Students,224,20,204,758,4.4,8.3,25,46.1,16.2
2019,1679,MAT07,03,Bergen,3060,Maywood Boro,,District Total,,Total,All Students,*,*,95,755,3.2,12.6,30.5,36.8,16.8
2019,1707,MAT07,03,Bergen,3170,Midland Park Boro,,District Total,,Total,All Students,*,*,53,761,0,1.9,30.2,54.7,13.2
2019,1736,MAT07,03,Bergen,3330,Montvale Boro,,District Total,,Total,All Students,*,*,116,760,1.7,11.2,24.1,40.5,22.4
2019,1765,MAT07,03,Bergen,3350,Moonachie Boro,,District Total,,Total,All Students,*,*,31,748,3.2,25.8,16.1,41.9,12.9
2019,1794,MAT07,03,Bergen,3550,New Milford Boro,,District Total,,Total,All Students,*,*,154,746,7.1,17.5,32.5,33.8,9.1
2019,1825,MAT07,03,Bergen,3600,North Arlington Boro,,District Total,,Total,All Students,*,*,145,740,7.6,24.1,32.4,31.7,4.1
2019,1855,MAT07,03,Bergen,3730,Northvale Boro,,District Total,,Total,All Students,*,*,60,763,3.3,10,15,50,21.7
2019,1883,MAT07,03,Bergen,3740,Norwood Boro,,District Total,,Total,All Students,*,*,63,763,1.6,7.9,23.8,54,12.7
2019,1912,MAT07,03,Bergen,3760,Oakland Boro,,District Total,,Total,All Students,160,13,147,748,2.7,15.6,34.7,40.8,6.1
2019,1942,MAT07,03,Bergen,3850,Old Tappan Boro,,District Total,,Total,All Students,*,*,72,765,1.4,11.1,26.4,34.7,26.4
2019,1972,MAT07,03,Bergen,3910,Palisades Park,,District Total,,Total,All Students,*,*,112,731,14.3,25,33.9,23.2,3.6
2019,2017,MAT07,03,Bergen,3930,Paramus Boro,,District Total,,Total,All Students,277,15,262,766,.8,8,21.4,46.6,23.3
2019,2048,MAT07,03,Bergen,3940,Park Ridge Boro,,District Total,,Total,All Students,*,*,96,761,2.1,10.4,18.8,53.1,15.6
2019,2080,MAT07,03,Bergen,4310,Ramsey Boro,,District Total,,Total,All Students,*,*,192,754,2.6,11.5,29.2,44.8,12
2019,2111,MAT07,03,Bergen,4370,Ridgefield Boro,,District Total,,Total,All Students,*,*,129,760,3.9,10.1,27.1,37.2,21.7
2019,2140,MAT07,03,Bergen,4380,Ridgefield Park Twp,,District Total,,Total,All Students,*,*,151,740,7.3,27.2,28.5,31.8,5.3
2019,2185,MAT07,03,Bergen,4390,Ridgewood Village,,District Total,,Total,All Students,421,21,400,762,1.8,4.5,21.3,56.3,16.3
2019,2215,MAT07,03,Bergen,4405,River Dell Regional,,District Total,,Total,All Students,*,*,246,765,1.6,8.9,21.5,41.5,26.4
2019,2244,MAT07,03,Bergen,4430,River Vale Twp,,District Total,,Total,All Students,*,*,118,758,0,12.7,31.4,40.7,15.3
2019,2271,MAT07,03,Bergen,4470,Rochelle Park Twp,,District Total,,Total,All Students,*,*,58,750,3.4,13.8,36.2,34.5,12.1
2019,2299,MAT07,03,Bergen,4600,Rutherford Boro,,District Total,,Total,All Students,*,*,209,759,3.3,8.6,22.5,51.7,13.9
2019,2329,MAT07,03,Bergen,4610,Saddle Brook Twp,,District Total,,Total,All Students,*,*,140,745,6.4,17.1,35,32.1,9.3
2019,2358,MAT07,03,Bergen,4870,South Hackensack Twp,,District Total,,Total,All Students,*,*,23,749,0,17.4,39.1,34.8,8.7
2019,2405,MAT07,03,Bergen,5150,Teaneck Twp,,District Total,,Total,All Students,271,11,260,741,8.1,22.3,34.2,28.1,7.3
2019,2437,MAT07,03,Bergen,5160,Tenafly Boro,,District Total,,Total,All Students,*,*,202,763,.5,5.4,15.3,66.3,12.4
2019,2467,MAT07,03,Bergen,5330,Upper Saddle River Boro,,District Total,,Total,All Students,*,*,125,773,.8,4,18.4,44.8,32
2019,2497,MAT07,03,Bergen,5410,Waldwick Boro,,District Total,,Total,All Students,*,*,119,752,3.4,15.1,31.9,38.7,10.9
2019,2527,MAT07,03,Bergen,5430,Wallington Boro,,District Total,,Total,All Students,*,*,109,742,6.4,22.9,32.1,29.4,9.2
2019,2558,MAT07,03,Bergen,5755,Westwood Regional,,District Total,,Total,All Students,*,*,211,754,2.4,9.5,33.6,41.2,13.3
2019,2589,MAT07,03,Bergen,5830,Wood-Ridge Boro,,District Total,,Total,All Students,*,*,76,743,6.6,19.7,22.4,48.7,2.6
2019,2615,MAT07,03,Bergen,5880,Woodcliff Lake Boro,,District Total,,Total,All Students,*,*,89,781,0,4.5,9,41.6,44.9
2019,2640,MAT07,03,Bergen,5920,Wyckoff Twp,,District Total,,Total,All Students,*,*,203,760,2,7.9,22.2,52.2,15.8
2019,2668,MAT07,05,Burlington,0380,Beverly City,,District Total,,Total,All Students,*,*,37,727,8.1,35.1,45.9,10.8,0
2019,2698,MAT07,05,Burlington,0475,Bordentown Regional,,District Total,,Total,All Students,216,24,192,752,4.2,15.6,32.8,31.8,15.6
2019,2728,MAT07,05,Burlington,0600,Burlington City,,District Total,,Total,All Students,*,*,104,731,15.4,22.1,38.5,23.1,1
2019,2758,MAT07,05,Burlington,0620,Burlington Twp,,District Total,,Total,All Students,*,*,283,742,5.7,27.9,29,29.3,8.1
2019,2789,MAT07,05,Burlington,0840,Cinnaminson Twp,,District Total,,Total,All Students,*,*,173,743,4.6,19.1,38.2,33.5,4.6
2019,2818,MAT07,05,Burlington,1030,Delanco Twp,,District Total,,Total,All Students,*,*,43,730,14,23.3,30.2,32.6,0
2019,2847,MAT07,05,Burlington,1060,Delran Twp,,District Total,,Total,All Students,*,*,241,741,5,19.1,42.3,30.7,2.9
2019,2878,MAT07,05,Burlington,1250,Eastampton Twp,,District Total,,Total,All Students,*,*,67,738,11.9,19.4,32.8,32.8,3
2019,2908,MAT07,05,Burlington,1280,Edgewater Park Twp,,District Total,,Total,All Students,85,11,74,739,10.8,18.9,32.4,33.8,4.1
2019,2953,MAT07,05,Burlington,1420,Evesham Twp,,District Total,,Total,All Students,512,13,499,750,3.2,16,32.3,38.7,9.8
2019,2984,MAT07,05,Burlington,1520,Florence Twp,,District Total,,Total,All Students,152,33,119,734,9.2,27.7,29.4,32.8,.8
2019,3012,MAT07,05,Burlington,1910,Hainesport Twp,,District Total,,Total,All Students,*,*,79,746,7.6,12.7,32.9,39.2,7.6
2019,3041,MAT07,05,Burlington,2850,Lumberton Twp,,District Total,,Total,All Students,*,*,166,748,7.8,12.7,30.7,37.3,11.4
2019,3072,MAT07,05,Burlington,3010,Maple Shade Twp,,District Total,,Total,All Students,*,*,158,734,13.3,25.9,30.4,22.8,7.6
2019,3097,MAT07,05,Burlington,3070,Medford Lakes Boro,,District Total,,Total,All Students,*,*,64,756,0,10.9,31.3,45.3,12.5
2019,3123,MAT07,05,Burlington,3080,Medford Twp,,District Total,,Total,All Students,*,*,335,756,1.2,10.7,28.7,45.1,14.3
2019,3154,MAT07,05,Burlington,3360,Moorestown Twp,,District Total,,Total,All Students,*,*,304,766,2.3,7.9,15.1,51,23.7
2019,3181,MAT07,05,Burlington,3430,Mount Holly Twp,,District Total,,Total,All Students,*,*,129,733,14,29.5,29.5,22.5,4.7
2019,3209,MAT07,05,Burlington,3440,Mount Laurel Twp,,District Total,,Total,All Students,424,27,397,744,5.5,17.9,31.7,41.8,3
2019,3240,MAT07,05,Burlington,3540,New Hanover Twp,,District Total,,Total,All Students,*,*,10,742,10,10,40,40,0
2019,3271,MAT07,05,Burlington,3690,Northern Burlington Reg,,District Total,,Total,All Students,*,*,327,749,3.1,13.5,34.9,43.4,5.2
2019,3300,MAT07,05,Burlington,3920,Palmyra Boro,,District Total,,Total,All Students,*,*,67,744,4.5,16.4,38.8,37.3,3
2019,3330,MAT07,05,Burlington,4050,Pemberton Twp,,District Total,,Total,All Students,322,14,308,728,16.2,26.6,35.4,20.5,1.3
2019,3362,MAT07,05,Burlington,4450,Riverside Twp,,District Total,,Total,All Students,*,*,83,712,25.3,45.8,22.9,6,0
2019,3387,MAT07,05,Burlington,4460,Riverton,,District Total,,Total,All Students,*,*,29,757,3.4,6.9,27.6,51.7,10.3
2019,3408,MAT07,05,Burlington,4740,Shamong Twp,,District Total,,Total,All Students,*,*,90,751,5.6,10,33.3,43.3,7.8
2019,3433,MAT07,05,Burlington,4930,Southampton Twp,,District Total,,Total,All Students,*,*,82,752,0,14.6,31.7,46.3,7.3
2019,3458,MAT07,05,Burlington,5130,Tabernacle Twp,,District Total,,Total,All Students,*,*,60,739,6.7,16.7,40,33.3,3.3
2019,3484,MAT07,05,Burlington,5720,Westampton,,District Total,,Total,All Students,*,*,94,739,5.3,28.7,31.9,29.8,4.3
2019,3514,MAT07,05,Burlington,5805,Willingboro Twp,,District Total,,Total,All Students,*,*,244,725,14.8,35.7,33.2,16.4,0
2019,3538,MAT07,05,Burlington,5890,Woodland Twp,,District Total,,Total,All Students,*,*,23,740,4.3,26.1,34.8,30.4,4.3
2019,3562,MAT07,07,Camden,0150,Audubon Public School Disrict,,District Total,,Total,All Students,*,*,94,740,4.3,22.3,36.2,35.1,2.1
2019,3590,MAT07,07,Camden,0190,Barrington Boro,,District Total,,Total,All Students,*,*,74,745,4.1,12.2,43.2,37.8,2.7
2019,3618,MAT07,07,Camden,0260,Bellmawr Boro,,District Total,,Total,All Students,*,*,124,740,3.2,28.2,33.9,29.8,4.8
2019,3645,MAT07,07,Camden,0330,Berlin Boro,,District Total,,Total,All Students,*,*,91,755,4.4,12.1,22,50.5,11
2019,3672,MAT07,07,Camden,0340,Berlin Twp,,District Total,,Total,All Students,*,*,69,758,4.3,11.6,18.8,53.6,11.6
2019,3698,MAT07,07,Camden,0580,Brooklawn Boro,,District Total,,Total,All Students,*,*,29,723,6.9,44.8,34.5,13.8,0
2019,3856,MAT07,07,Camden,0680,Camden City,,District Total,,Total,All Students,*,*,460,717,21.3,42.2,28.3,7.4,.9
2019,3918,MAT07,07,Camden,0800,Cherry Hill Twp,,District Total,,Total,All Students,804,27,777,750,4.2,14,27.4,47.4,6.9
2019,3948,MAT07,07,Camden,0880,Clementon Boro,,District Total,,Total,All Students,*,*,44,741,4.5,29.5,34.1,22.7,9.1
2019,3975,MAT07,07,Camden,0940,Collingswood Boro,,District Total,,Total,All Students,*,*,157,745,7,16.6,31.2,38.2,7
2019,3998,MAT07,07,Camden,1720,Gibbsboro Boro,,District Total,,Total,All Students,*,*,26,745,0,23.1,34.6,34.6,7.7
2019,4018,MAT07,07,Camden,1770,Gloucester City,,District Total,,Total,All Students,*,*,143,732,14,30.1,30.1,23.8,2.1
2019,4077,MAT07,07,Camden,1780,Gloucester Twp,,District Total,,Total,All Students,746,21,725,739,6.3,25,34.9,28.4,5.4
2019,4109,MAT07,07,Camden,1799,"Kipp: Cooper Norcross, A New Jersey Nonprofit Corporation",,District Total,,Total,All Students,*,*,222,725,19.4,30.6,31.1,18,.9
2019,4134,MAT07,07,Camden,1801,"Camden Prep, Inc.",,District Total,,Total,All Students,*,*,42,742,7.1,23.8,23.8,40.5,4.8
2019,4159,MAT07,07,Camden,1802,"Mastery Schools Of Camden, Inc.",,District Total,,Total,All Students,*,*,176,722,16.5,39.2,30.1,13.1,1.1
2019,4187,MAT07,07,Camden,1880,Haddon Heights Boro,,District Total,,Total,All Students,*,*,75,753,0,13.3,33.3,42.7,10.7
2019,4215,MAT07,07,Camden,1890,Haddon Twp,,District Total,,Total,All Students,*,*,146,750,2.1,9.6,39,44.5,4.8
2019,4245,MAT07,07,Camden,1900,Haddonfield Boro,,District Total,,Total,All Students,*,*,213,764,1.9,5.6,19.7,54.9,17.8
2019,4271,MAT07,07,Camden,2560,Lawnside Boro,,District Total,,Total,All Students,*,*,27,732,14.8,29.6,25.9,22.2,7.4
2019,4298,MAT07,07,Camden,2670,Lindenwold Boro,,District Total,,Total,All Students,*,*,199,718,19.1,48.2,22.6,9,1
2019,4325,MAT07,07,Camden,2890,Magnolia Boro,,District Total,,Total,All Students,*,*,45,737,6.7,31.1,24.4,35.6,2.2
2019,4349,MAT07,07,Camden,3110,Merchantville Boro,,District Total,,Total,All Students,*,*,49,737,6.1,26.5,40.8,26.5,0
2019,4375,MAT07,07,Camden,3420,Mount Ephraim Boro,,District Total,,Total,All Students,*,*,33,740,15.2,18.2,24.2,33.3,9.1
2019,4403,MAT07,07,Camden,4060,Pennsauken Twp,,District Total,,Total,All Students,*,*,333,732,9.3,30,32.7,26.7,1.2
